Order_ID,Customer_ID,Date,Amount,Category
2371.0,248,2025-08-31,168.36589228444055,Clothing
2372.0,219,2025-07-17,482.81646354168464,Clothing
2373.0,227,2025-04-04,795.5728623354663,Books
2374.0,241,2025-07-26,639.0984608114005,Electronics
2375.0,156,2025-01-15,114.98365047267055,Books
2376.0,157,2025-06-27,1438.3627589128798,Books
2377.0,120,2025-03-16,1431.6608045192213,Clothing
2378.0,181,2025-04-14,455.0666686991018,Home
2379.0,168,2025-10-21,1110.7121421394431,Clothing
2380.0,230,2025-06-17,888.9343465056745,Books
2381.0,186,2025-04-25,394.3412077581549,Books
2382.0,148,2025-02-08,430.1487500253424,Electronics
2383.0,246,2025-12-30,762.1721027501532,Electronics
2384.0,214,2025-09-30,657.8935651711722,Books
2385.0,188,2025-05-15,472.2825259353331,Clothing
2386.0,184,2025-08-20,1220.891814642466,Electronics
2387.0,227,2025-02-08,748.1212305742081,Home
2388.0,239,2025-10-18,999.5296904642354,Home
2389.0,216,2025-11-03,324.44657524341943,Books
2390.0,226,2025-02-16,823.5861106489058,Home
2391.0,170,2025-02-05,511.0652716976012,Home
2392.0,185,2025-11-16,813.2997350725734,Electronics
2393.0,132,2025-04-05,1182.1974584458458,Clothing
2394.0,180,2025-12-27,1164.9241546323294,Clothing
2395.0,160,2025-01-13,563.6199831497001,Electronics
2396.0,160,2025-05-26,1056.7018197654768,Clothing
2397.0,197,2025-03-06,1414.8704280717016,Electronics
2398.0,127,2025-08-16,957.2205283911143,Books
2399.0,142,2025-08-30,265.19467890482383,Clothing
2400.0,185,2025-01-08,1035.577512454688,Books
2401.0,116,2025-10-31,202.11136020650142,Clothing
2402.0,197,2025-12-07,1314.5600927498895,Home
2403.0,197,2025-02-12,799.1577189128134,Clothing
2405.0,173,2025-06-30,132.65956224205394,Clothing
2406.0,184,2025-03-26,602.1364151585591,Clothing
2407.0,104,2025-06-04,1359.6496684778947,Clothing
2408.0,101,2025-10-02,80.42534461513961,Home
2409.0,121,2025-01-23,738.2398287836171,Clothing
2410.0,211,2025-04-25,1400.1792321104024,Books
2411.0,156,2025-11-02,622.5194496592806,Clothing
2412.0,165,2025-10-26,670.8547468201181,Clothing
2413.0,173,2025-04-09,888.9120800387238,Books
2414.0,197,2025-04-14,721.259133686916,Electronics
2415.0,243,2025-02-20,294.47245229445105,Electronics
2416.0,211,2025-12-28,76.9055316512976,Home
2417.0,224,2025-04-22,934.2269040691174,Clothing
2418.0,185,2025-09-01,1385.1695511613277,Clothing
2419.0,175,2025-06-18,204.22799288939015,Electronics
2420.0,187,2025-03-13,355.8814429164924,Clothing
2421.0,137,2025-05-19,586.8327544462115,Home
2422.0,158,2025-12-02,1222.6762320806235,Books
2423.0,237,2025-08-19,440.4274588829175,Clothing
2424.0,198,2025-08-27,786.67653563792,Books
2425.0,162,2025-09-10,129.6889182425963,Home
2426.0,148,2025-02-18,1414.3871008254555,Electronics
2427.0,131,2025-10-30,863.083262916959,Home
2428.0,234,2025-03-13,1005.2276338071715,Home
2429.0,120,2025-09-20,583.149807677712,Home
2430.0,119,2025-11-18,1183.8917139910375,Home
2431.0,226,2025-08-10,291.5210626223888,Books
2432.0,167,2025-03-18,120.9221466538062,Home
2433.0,209,2025-03-03,786.67653563792,Home
2434.0,215,2025-06-06,1287.8587852725072,Home
2435.0,242,2025-10-21,1144.6439131246573,Home
2436.0,219,2025-05-05,799.8761572089891,Books
2437.0,178,2025-08-17,879.5997333897626,Clothing
2438.0,215,2025-12-06,238.34459813319538,Electronics
2439.0,191,2025-06-10,1268.9881874954942,Home
2440.0,113,2025-01-29,1191.0915402980856,Home
2441.0,224,2025-04-24,1001.882071136067,Clothing
2442.0,157,2025-03-20,725.9770026769608,Clothing
2443.0,127,2025-01-23,1448.465939005293,Clothing
2444.0,125,2025-04-16,1324.5963592208832,Clothing
2445.0,212,2025-05-11,984.424215596197,Clothing
2446.0,165,2025-12-23,786.67653563792,Electronics
2447.0,230,2025-06-22,786.67653563792,Clothing
2448.0,143,2025-09-21,786.67653563792,Clothing
2449.0,196,2025-12-08,621.6508823606288,Home
2450.0,141,2025-10-12,494.6772589477103,Electronics
2451.0,105,2025-01-02,640.1656487441174,Electronics
2452.0,122,2025-08-21,882.1715387484269,Clothing
2453.0,188,2025-09-08,670.7955248310869,Electronics
2454.0,222,2025-11-17,432.1830078920066,Clothing
2455.0,246,2025-04-18,1153.3968107531728,Clothing
2456.0,150,2025-10-03,820.6278691382488,Books
2457.0,110,2025-06-29,148.12898667711994,Books
2458.0,111,2025-08-01,584.0589331578819,Home
2459.0,173,2025-10-20,1333.1245129573906,Clothing
2460.0,107,2025-03-13,1145.0929702399303,Home
2461.0,140,2025-10-10,518.7078367188103,Books
2462.0,184,2025-06-24,1410.3655704645382,Electronics
2463.0,171,2025-05-03,161.07421711940472,Books
2464.0,154,2025-08-15,786.67653563792,Books
2465.0,236,2025-10-28,406.2723841027797,Books
2466.0,146,2025-03-24,63.18656143850793,Electronics
2467.0,242,2025-09-10,679.0216529515739,Books
2468.0,203,2025-05-26,570.5071230461625,Clothing
2469.0,141,2025-04-30,831.679057549851,Clothing
2470.0,159,2025-03-06,1205.320647826276,Books
2471.0,111,2025-10-08,1271.5246631181483,Home
2472.0,229,2025-10-10,631.7834994369531,Home
2473.0,106,2025-04-16,786.67653563792,Electronics
2474.0,179,2025-10-27,264.8577089777368,Electronics
2475.0,230,2025-04-17,118.94403287768706,Clothing
2476.0,208,2025-02-05,979.7617358407858,Clothing
2477.0,102,2025-05-27,143.4345570514038,Books
2478.0,126,2025-09-19,1114.0536731611112,Home
2479.0,213,2025-06-08,831.6807102822589,Clothing
2480.0,206,2025-09-22,337.94531842782095,Home
2481.0,139,2025-07-21,832.308268093342,Electronics
2482.0,228,2025-06-04,315.3466890730433,Electronics
2483.0,107,2025-01-13,686.1689508900974,Books
2484.0,200,2025-10-24,1209.3624585512318,Books
2485.0,223,2025-11-18,719.7829754454243,Clothing
2486.0,206,2025-03-26,265.61401153144493,Home
2487.0,200,2025-10-07,1099.5515886432704,Clothing
2488.0,103,2025-09-02,320.8142035915128,Clothing
2489.0,209,2025-10-27,1120.8973178366587,Home
2490.0,118,2025-12-28,745.0608193629582,Clothing
2491.0,131,2025-12-20,707.9255506867373,Books
2492.0,236,2025-11-12,1284.5808048933384,Home
2493.0,111,2025-01-09,1077.4751102939697,Home
2494.0,238,2025-09-04,97.72065558466193,Clothing
2495.0,145,2025-11-08,479.45275617232346,Home
2496.0,218,2025-10-05,1312.834958232353,Books
2497.0,115,2025-08-26,76.57294439053803,Books
2498.0,228,2025-07-22,840.617497079857,Electronics
2499.0,162,2025-09-04,1105.3472203022186,Electronics
2500.0,208,2025-08-23,951.691323952635,Electronics
2501.0,218,2025-03-22,1152.7716930514327,Electronics
2502.0,120,2025-12-22,1102.2531809263814,Clothing
2503.0,112,2025-01-13,1053.4445079720144,Electronics
2504.0,103,2025-11-23,1241.2327983421956,Electronics
2505.0,201,2025-01-16,986.2514692518306,Electronics
2506.0,158,2025-02-14,633.506816672624,Electronics
2507.0,227,2025-11-17,786.67653563792,Clothing
2508.0,126,2025-05-19,1089.2509348881033,Electronics
2509.0,168,2025-11-22,1320.6437430168512,Home
2510.0,124,2025-05-28,444.7172612176747,Books
2511.0,230,2025-12-21,546.0113541580527,Home
2512.0,196,2025-08-24,786.67653563792,Clothing
2513.0,124,2025-07-10,888.8420989936958,Clothing
2514.0,247,2025-04-11,309.4946348457515,Clothing
2515.0,225,2025-04-15,1012.357951422955,Books
2516.0,232,2025-09-07,1486.6051255321004,Electronics
2517.0,108,2025-04-04,1244.0076684820801,Clothing
2518.0,215,2025-08-08,1131.324647999534,Electronics
2519.0,233,2025-10-25,351.6676486860904,Clothing
2520.0,159,2025-12-05,1320.4026877918104,Books
2521.0,220,2025-05-13,812.3938231265423,Home
2522.0,238,2025-12-27,786.67653563792,Home
2523.0,207,2025-06-04,528.2503526660751,Books
2524.0,207,2025-01-28,139.9740263213775,Electronics
2525.0,230,2025-10-09,740.1651545566318,Clothing
2526.0,175,2025-04-26,441.2645269859226,Home
2527.0,129,2025-11-01,1087.0824701756324,Books
2528.0,120,2025-08-22,1437.804501641247,Electronics
2529.0,133,2025-01-01,1051.9125191697676,Home
2530.0,140,2025-12-14,1336.054198078345,Books
2531.0,150,2025-08-28,786.67653563792,Clothing
2532.0,181,2025-02-27,1168.8790689331875,Books
2533.0,157,2025-12-01,1272.41298317397,Electronics
2534.0,174,2025-07-02,1080.7696599961364,Home
2535.0,122,2025-12-03,786.2770648008687,Clothing
2536.0,227,2025-01-26,957.5058589422837,Electronics
2537.0,249,2025-03-18,1065.7351437343764,Books
2538.0,116,2025-08-05,416.972384671069,Home
2539.0,168,2025-11-24,1223.8899283267278,Home
2540.0,207,2025-11-21,1427.9705815025463,Electronics
2541.0,238,2025-09-19,724.5970070109072,Clothing
2542.0,193,2025-01-23,1066.547415509322,Electronics
2543.0,114,2025-09-01,1118.6875633960133,Home
2544.0,190,2025-06-07,1010.2589439061464,Home
2545.0,132,2025-07-25,843.3169070765215,Home
2546.0,224,2025-11-06,1328.3895341334753,Clothing
2547.0,115,2025-03-28,700.943728439897,Home
2548.0,165,2025-09-24,138.59928690557518,Home
2549.0,146,2025-05-14,1274.6067447826324,Electronics
2550.0,247,2025-09-24,1027.2728448589985,Home
2551.0,223,2025-11-29,1281.4250084244875,Books
2552.0,100,2025-09-25,250.89379154480673,Electronics
2553.0,186,2025-02-22,94.59176373908868,Home
2554.0,227,2025-04-09,1404.843083554627,Electronics
2555.0,166,2025-09-04,264.2060434833327,Electronics
2556.0,103,2025-02-05,1223.9958815021553,Books
2557.0,146,2025-01-28,1243.654416161922,Electronics
2558.0,137,2025-08-08,1077.6225407960544,Electronics
2559.0,242,2025-04-12,240.33020608466288,Clothing
2560.0,120,2025-09-20,1017.7280056131709,Home
2561.0,156,2025-09-28,1339.1755458239552,Clothing
2562.0,216,2025-08-12,667.0208849612807,Home
2563.0,145,2025-05-19,649.5994388489684,Clothing
2564.0,241,2025-10-07,692.1445488901577,Home
2565.0,244,2025-10-13,169.29424148049935,Electronics
2566.0,138,2025-09-07,1343.4370750934615,Home
2567.0,236,2025-11-18,1310.31515277174,Electronics
2568.0,198,2025-11-13,1496.9685165959152,Home
2569.0,176,2025-03-19,898.5155551726995,Home
2570.0,214,2025-10-24,1139.2278728545093,Home
2571.0,233,2025-12-04,343.8742641455918,Electronics
2572.0,190,2025-11-03,1017.9167864250459,Home
2573.0,197,2025-12-17,992.1126306982164,Electronics
2574.0,219,2025-01-13,1356.752666970338,Clothing
2575.0,145,2025-12-12,1254.6494481166576,Home
2576.0,137,2025-03-23,1410.7763707957565,Books
2577.0,241,2025-01-09,786.67653563792,Books
2578.0,199,2025-08-01,1309.6061476033353,Electronics
2579.0,171,2025-02-17,142.39882369864148,Books
2580.0,134,2025-02-18,1276.644831409136,Electronics
2581.0,246,2025-11-05,930.8436720295213,Electronics
2582.0,129,2025-02-09,601.6444550606437,Clothing
2583.0,177,2025-12-29,131.94620536269036,Books
2584.0,183,2025-10-07,1032.6269734136677,Clothing
2585.0,212,2025-08-14,525.8925382795453,Electronics
2586.0,124,2025-04-18,728.2755842297504,Books
2587.0,187,2025-09-02,1038.5062337299446,Clothing
2588.0,113,2025-09-12,1372.073093185007,Clothing
2590.0,249,2025-01-23,703.3658372002197,Home
2591.0,182,2025-11-29,612.2855782972495,Books
2592.0,209,2025-02-23,397.6806213238688,Books
2593.0,230,2025-11-05,786.67653563792,Books
2594.0,118,2025-02-18,211.01726157325254,Books
2595.0,127,2025-03-19,1458.102987128894,Books
2596.0,170,2025-12-02,882.1802937413894,Books
2597.0,162,2025-12-24,786.67653563792,Clothing
2598.0,172,2025-05-02,561.5687134355634,Electronics
2599.0,223,2025-12-25,843.2067582499511,Clothing
2600.0,218,2025-03-31,786.67653563792,Books
2601.0,220,2025-12-12,101.47988464201691,Electronics
2602.0,118,2025-07-12,1428.7194996322114,Books
2603.0,241,2025-09-01,449.2947381386697,Electronics
2604.0,219,2025-05-29,73.46776995124222,Clothing
2605.0,160,2025-05-26,160.84381297790958,Electronics
2606.0,129,2025-11-12,891.2826097095666,Clothing
2607.0,108,2025-05-21,249.78900497889046,Books
2608.0,163,2025-10-13,110.50094963757975,Electronics
2609.0,219,2025-12-05,600.4583762984315,Home
2610.0,151,2025-04-21,953.0037288932734,Home
2611.0,188,2025-04-18,212.16771702033796,Clothing
2612.0,241,2025-10-08,786.67653563792,Clothing
2613.0,152,2025-02-19,655.7529738555862,Clothing
2614.0,177,2025-01-14,281.21714179081243,Clothing
2615.0,140,2025-05-14,783.8071527767297,Books
2616.0,167,2025-03-17,173.5604260075678,Home
2617.0,107,2025-03-25,117.45181970034956,Clothing
2618.0,101,2025-12-09,803.7612823749455,Electronics
2619.0,204,2025-06-07,786.67653563792,Electronics
2620.0,224,2025-10-13,188.2920214521399,Clothing
2621.0,209,2025-11-10,664.6732518570668,Clothing
2622.0,185,2025-04-04,1376.9540723002224,Electronics
2623.0,219,2025-10-24,1100.0790476485247,Clothing
2624.0,226,2025-04-04,1232.64307725319,Electronics
2625.0,115,2025-02-26,1314.2752837000228,Books
2626.0,161,2025-06-13,1460.3102250248076,Electronics
2627.0,212,2025-11-16,1156.7075315955508,Clothing
2628.0,111,2025-04-08,932.1914868122456,Clothing
2629.0,134,2025-01-16,579.8675264382584,Books
2630.0,110,2025-12-10,313.3826930086883,Clothing
2631.0,163,2025-03-19,1045.6568172757768,Clothing
2632.0,149,2025-12-12,1492.6774798768156,Home
2633.0,248,2025-03-13,727.6700926974327,Clothing
2634.0,168,2025-09-27,1099.335083734571,Books
2635.0,147,2025-10-14,786.67653563792,Electronics
2636.0,119,2025-03-07,676.303463877041,Home
2637.0,200,2025-03-09,644.9431396618769,Electronics
2638.0,236,2025-07-12,781.7057902509615,Books
2639.0,167,2025-02-24,581.9987097047938,Books
2640.0,134,2025-06-17,786.67653563792,Books
2641.0,164,2025-01-25,1317.694438557699,Clothing
2642.0,107,2025-05-11,1330.183694635517,Clothing
2643.0,144,2025-11-21,380.1631344674476,Clothing
2645.0,175,2025-10-09,545.2492861899023,Home
2646.0,175,2025-10-23,498.49611495368157,Books
2647.0,146,2025-10-21,1103.796283227442,Home
2648.0,114,2025-09-20,491.8096931251197,Clothing
2649.0,204,2025-04-30,126.80128813407966,Electronics
2650.0,246,2025-08-19,591.7457698499467,Home
2651.0,125,2025-10-18,1096.125120519606,Electronics
2652.0,151,2025-06-10,524.089709391756,Clothing
2653.0,192,2025-06-10,962.8606311929624,Home
2654.0,249,2025-03-19,1007.1731941815391,Home
2655.0,120,2025-02-07,1113.9172170032164,Home
2656.0,150,2025-01-28,1350.8391761508578,Electronics
2657.0,137,2025-04-10,786.67653563792,Clothing
2658.0,119,2025-10-21,291.32651116056275,Books
2659.0,231,2025-05-04,512.4422873762396,Books
2660.0,154,2025-04-02,676.6425200022795,Clothing
2661.0,191,2025-09-12,1085.142630525764,Home
2662.0,127,2025-04-07,786.67653563792,Books
2663.0,103,2025-01-06,507.88880598782447,Home
2664.0,249,2025-06-18,1180.7717424780094,Clothing
2665.0,175,2025-09-28,1022.7436698295083,Electronics
2666.0,166,2025-04-18,1111.0229616991276,Home
2667.0,185,2025-10-26,1227.1256156868324,Electronics
2668.0,190,2025-02-16,1185.6917923730452,Electronics
2669.0,204,2025-04-09,1039.1655909215283,Clothing
2670.0,100,2025-01-14,687.5092219373563,Clothing
2671.0,171,2025-07-13,1476.2175768733232,Electronics
2672.0,186,2025-06-06,875.1561336056069,Electronics
2673.0,105,2025-06-03,786.67653563792,Books
2674.0,244,2025-04-25,474.5786399019374,Books
2675.0,160,2025-09-15,1055.6655611571814,Clothing
2676.0,111,2025-05-25,1390.872369539222,Home
2677.0,105,2025-10-18,309.14418734855144,Electronics
2678.0,126,2025-01-10,786.67653563792,Home
2679.0,235,2025-08-02,1328.2200196609087,Clothing
2680.0,223,2025-08-21,1377.1530694236098,Clothing
2681.0,205,2025-06-20,450.75005070805423,Clothing
2682.0,192,2025-01-21,597.0643003382978,Clothing
2683.0,208,2025-01-15,1007.2725963718947,Electronics
2684.0,198,2025-05-06,528.3985302215885,Clothing
2685.0,241,2025-12-07,1321.8801269915768,Home
2686.0,134,2025-12-07,205.98911893510095,Books
2687.0,183,2025-08-01,105.07422039228305,Clothing
2688.0,155,2025-07-07,352.30499977704477,Home
2689.0,240,2025-06-21,464.8272783972051,Clothing
2690.0,148,2025-09-04,213.74355736886884,Clothing
2691.0,145,2025-01-05,145.25112254393775,Books
2692.0,212,2025-08-19,1145.6311845776074,Home
2693.0,235,2025-07-20,288.20102055827317,Home
2694.0,142,2025-05-29,1375.1871886461408,Home
2695.0,247,2025-03-13,583.5995090997393,Electronics
2696.0,223,2025-08-14,1022.3784240959509,Clothing
2697.0,196,2025-03-15,376.8330664147603,Clothing
2698.0,189,2025-11-03,398.46801431320694,Home
2699.0,138,2025-06-18,883.3283441579842,Books
2700.0,184,2025-09-06,862.9322414616798,Electronics
2701.0,161,2025-10-07,1164.657380617518,Electronics
2703.0,206,2025-08-12,1022.4972587623085,Home
2704.0,153,2025-08-13,701.2393205455619,Books
2705.0,225,2025-02-07,1341.4285601068948,Clothing
2706.0,108,2025-02-13,952.7388108208831,Home
2707.0,187,2025-07-04,1485.7878111704179,Electronics
2708.0,136,2025-08-29,786.67653563792,Books
2709.0,148,2025-11-27,114.24922629557302,Electronics
2710.0,140,2025-12-17,514.8611652664608,Clothing
2711.0,116,2025-07-29,879.2197888828799,Electronics
2712.0,187,2025-01-23,1096.1308299136563,Home
2713.0,120,2025-05-04,847.9879217548151,Books
2714.0,150,2025-03-27,1189.8891125701637,Clothing
2715.0,158,2025-02-12,459.85069649814966,Clothing
2716.0,140,2025-02-09,316.67247428759634,Clothing
2717.0,138,2025-10-30,128.17919149516666,Clothing
2718.0,240,2025-06-18,881.304929628707,Books
2719.0,110,2025-06-24,1048.4693049794682,Home
2720.0,246,2025-01-20,522.9170898230743,Clothing
2721.0,238,2025-04-19,939.6970680410211,Home
2722.0,176,2025-07-12,125.6279847373274,Electronics
2723.0,226,2025-09-01,193.97535213036528,Home
2724.0,145,2025-11-20,1067.5444197748225,Clothing
2725.0,144,2025-10-07,583.7010725650832,Clothing
2726.0,100,2025-08-16,1023.4343450993581,Electronics
2727.0,207,2025-02-05,1255.9956244058812,Electronics
2728.0,118,2025-02-14,1286.3025343403694,Clothing
2729.0,175,2025-01-28,299.6430859234539,Home
2730.0,171,2025-06-03,755.1140799094525,Books
2731.0,208,2025-01-23,1114.1937492671054,Home
2732.0,111,2025-07-26,1172.27186458702,Clothing
2733.0,144,2025-04-01,1187.7801720568725,Clothing
2734.0,189,2025-12-25,380.84263485184744,Electronics
2735.0,202,2025-02-07,329.1754856994713,Home
2736.0,107,2025-08-16,905.5180789968591,Clothing
2738.0,186,2025-12-16,512.7522975245803,Books
2739.0,183,2025-11-05,201.82247745051123,Home
2740.0,181,2025-09-11,1089.2822552196124,Electronics
2741.0,245,2025-02-07,484.5618555010065,Electronics
2742.0,167,2025-08-09,291.22595025199666,Electronics
2743.0,226,2025-07-06,264.1991161758409,Home
2744.0,181,2025-02-12,506.6188439137386,Clothing
2745.0,246,2025-12-25,909.3831955749309,Clothing
2746.0,183,2025-04-24,569.6832461060341,Books
2747.0,212,2025-09-17,79.9596848104758,Books
2748.0,175,2025-01-05,190.51723028282606,Clothing
2749.0,221,2025-03-09,471.22970843799766,Clothing
2750.0,242,2025-08-16,1006.5714991132833,Home
2751.0,140,2025-05-03,192.84685652937407,Books
2752.0,101,2025-06-22,862.9524375759887,Electronics
2753.0,128,2025-12-02,223.83451269480616,Electronics
2754.0,204,2025-06-02,356.84222465660315,Electronics
2755.0,150,2025-09-24,299.67336495585596,Electronics
2756.0,174,2025-06-06,147.4815215776752,Clothing
2757.0,109,2025-06-11,1023.4282352105558,Clothing
2758.0,241,2025-08-02,721.93514370975,Home
2759.0,150,2025-01-26,1255.0274893011403,Electronics
2760.0,217,2025-10-19,193.39171797435958,Clothing
2761.0,220,2025-07-08,259.8627533402048,Clothing
2762.0,138,2025-05-02,494.3637104581534,Clothing
2764.0,102,2025-02-28,493.35029357576326,Clothing
2765.0,183,2025-04-06,642.2071258731042,Books
2766.0,216,2025-09-19,487.32517113088863,Electronics
2767.0,101,2025-12-20,166.32522311149347,Electronics
2768.0,192,2025-11-08,1412.1787531994717,Books
2769.0,230,2025-05-16,845.3815385032239,Home
2770.0,243,2025-12-16,1192.3581228689702,Home
2771.0,193,2025-10-10,1004.6177836686793,Electronics
2772.0,139,2025-04-30,795.6687046398639,Electronics
2773.0,101,2025-01-25,180.03347215610117,Electronics
2774.0,180,2025-12-08,981.9636406419413,Books
2775.0,111,2025-05-26,275.2870161084066,Clothing
2776.0,164,2025-01-12,650.8555955666011,Books
2777.0,154,2025-03-28,962.214058046624,Clothing
2778.0,144,2025-04-19,1184.232050684579,Clothing
2779.0,200,2025-12-11,1043.3155047774985,Home
2780.0,161,2025-09-23,1023.7236171292118,Books
2781.0,148,2025-08-10,266.11120330405083,Books
2782.0,226,2025-03-15,551.8863831038025,Electronics
2783.0,122,2025-11-29,112.22279535728151,Books
2784.0,137,2025-11-06,1093.2414951058736,Clothing
2785.0,127,2025-04-12,1431.2496729102577,Clothing
2786.0,120,2025-05-17,432.96006575965987,Books
2787.0,206,2025-07-10,177.16022828534852,Home
2788.0,245,2025-05-22,739.5766112927977,Home
2789.0,198,2025-12-23,1292.2124235349747,Electronics
2790.0,218,2025-03-14,850.3625831440805,Electronics
2791.0,172,2025-11-24,117.82686777566428,Clothing
2792.0,221,2025-06-16,1462.6947487655218,Books
2793.0,129,2025-06-17,1251.542369445771,Clothing
2794.0,207,2025-02-23,240.81141172468972,Clothing
2795.0,197,2025-09-16,1386.6067469300879,Books
2796.0,131,2025-04-21,703.4980184775235,Clothing
2797.0,178,2025-08-20,589.2520863336648,Clothing
2798.0,140,2025-06-10,718.527329264423,Home
2799.0,162,2025-12-18,1260.1293374628735,Electronics
2800.0,122,2025-11-23,1006.2455335158394,Home
2801.0,203,2025-01-19,135.91025597960493,Electronics
2802.0,174,2025-10-17,1438.526338118448,Electronics
2803.0,147,2025-02-19,264.28699354356075,Electronics
2804.0,156,2025-06-24,1131.0735300162592,Home
2805.0,217,2025-10-29,972.39796912079,Books
2806.0,199,2025-07-03,321.91566952251327,Clothing
2807.0,223,2025-07-04,297.56151036392197,Books
2808.0,133,2025-12-05,1311.9750108718035,Books
2809.0,106,2025-11-03,658.5576390744159,Electronics
2810.0,155,2025-11-06,999.1359455525009,Electronics
2811.0,164,2025-12-12,780.9029555921762,Home
2812.0,146,2025-03-22,1104.6625997601413,Home
2813.0,247,2025-06-05,744.9014438070293,Clothing
2814.0,118,2025-10-02,466.70087712057415,Books
2815.0,245,2025-10-10,576.9058879449199,Books
2816.0,225,2025-09-06,1295.662656952997,Clothing
2817.0,238,2025-05-27,728.6503047379542,Electronics
2818.0,148,2025-01-07,359.5015317546834,Home
2819.0,212,2025-06-06,1405.1778127120172,Clothing
2820.0,137,2025-06-20,1205.0706619226467,Books
2821.0,163,2025-03-10,130.71591178148873,Clothing
2822.0,168,2025-04-04,1498.4672948717507,Clothing
2823.0,235,2025-12-29,1057.6437098381484,Books
2824.0,215,2025-07-05,282.38656860885106,Books
2825.0,164,2025-06-19,393.8931378829648,Home
2826.0,130,2025-07-23,1054.045947800243,Home
2827.0,231,2025-02-11,1180.653530154727,Books
2828.0,212,2025-01-13,396.6021175672189,Home
2829.0,208,2025-06-03,422.6048381539427,Home
2830.0,168,2025-10-01,495.3250075644882,Home
2831.0,219,2025-10-25,786.67653563792,Books
2832.0,187,2025-02-20,299.13345853685155,Electronics
2833.0,166,2025-07-31,201.1526383829274,Electronics
2834.0,174,2025-05-24,1034.3529291739947,Home
2835.0,144,2025-12-23,1179.6920127000967,Electronics
2836.0,103,2025-01-03,776.3476364039329,Home
2837.0,206,2025-09-11,577.5574298891588,Electronics
2838.0,150,2025-12-01,676.4619346133908,Electronics
2839.0,149,2025-09-13,786.67653563792,Clothing
2840.0,105,2025-04-08,1441.9781169446292,Home
2841.0,158,2025-06-22,1163.7303625677532,Electronics
2842.0,224,2025-05-30,351.7264615326599,Electronics
2843.0,242,2025-10-06,607.0742704782712,Clothing
2844.0,129,2025-02-28,838.8178224765093,Electronics
2845.0,221,2025-04-23,938.8294999923482,Clothing
2846.0,224,2025-11-20,786.67653563792,Electronics
2847.0,136,2025-08-31,1224.6836207673407,Clothing
2848.0,223,2025-11-06,1163.028728214436,Clothing
2849.0,200,2025-02-26,782.4789820108417,Books
2850.0,134,2025-03-01,1288.922610833509,Home
2851.0,186,2025-11-25,1139.0798191414597,Books
2852.0,233,2025-08-04,1178.9436806449328,Home
2853.0,117,2025-08-21,1436.781130178454,Electronics
2854.0,212,2025-02-24,436.37706475334386,Home
2855.0,128,2025-07-27,438.0898354319313,Books
2856.0,176,2025-03-04,1338.980770751428,Clothing
2857.0,158,2025-07-03,1169.7282414092351,Books
2858.0,225,2025-11-07,1393.4910350816597,Home
2859.0,244,2025-10-08,141.53873247045695,Electronics
2861.0,121,2025-06-26,259.71109027899877,Home
2862.0,167,2025-03-04,780.6509375242448,Home
2863.0,168,2025-03-14,275.8330511874941,Electronics
2864.0,148,2025-12-01,235.71383802807495,Home
2865.0,240,2025-06-16,67.64410080394808,Clothing
2866.0,208,2025-08-13,963.8462779552113,Electronics
2867.0,185,2025-03-06,570.5827942006248,Electronics
2868.0,152,2025-03-10,202.52301307450895,Books
2869.0,222,2025-01-09,518.1147777103993,Books
2870.0,186,2025-08-24,294.96893260479817,Clothing
2871.0,230,2025-07-17,1415.4575056774063,Home
2872.0,141,2025-06-22,514.0070843539547,Clothing
2873.0,197,2025-10-09,534.2326087696154,Home
2874.0,208,2025-01-28,1267.794104929399,Books
2875.0,150,2025-10-23,989.2458538647061,Home
2876.0,184,2025-05-14,1079.748830734352,Books
2877.0,226,2025-01-27,972.2026157839928,Electronics
2878.0,120,2025-02-07,1421.9846117254199,Electronics
2879.0,143,2025-07-15,350.15120575916546,Home
2880.0,238,2025-07-22,1484.1069005459037,Books
2881.0,202,2025-03-26,1254.886457456944,Clothing
2882.0,167,2025-11-16,904.0102538706961,Books
2883.0,228,2025-01-30,1010.4388553745611,Books
2884.0,191,2025-04-09,990.7975209258904,Books
2885.0,123,2025-07-09,134.67452488577317,Electronics
2886.0,224,2025-01-12,366.123922871311,Books
2887.0,240,2025-04-01,1444.1327825608862,Home
2888.0,210,2025-01-30,824.8284218461,Electronics
2889.0,197,2025-08-01,598.6127247297725,Electronics
2890.0,238,2025-02-07,1154.9557719141587,Electronics
2891.0,116,2025-12-07,810.5524668509239,Clothing
2892.0,198,2025-03-01,786.67653563792,Clothing
2893.0,181,2025-10-21,1117.544515236921,Books
2894.0,203,2025-12-26,1111.715462076649,Books
2895.0,118,2025-05-23,289.46563255946285,Clothing
2896.0,184,2025-06-29,1437.1571282151094,Books
2897.0,107,2025-10-12,374.6667907346158,Home
2898.0,127,2025-04-22,713.736582704189,Clothing
2899.0,104,2025-08-18,216.36714382832628,Home
2900.0,244,2025-01-21,924.7593632033532,Home
2901.0,200,2025-05-25,594.4041240829581,Electronics
2902.0,217,2025-05-26,562.1015202040729,Electronics
2903.0,246,2025-11-12,1249.1164719703736,Clothing
2904.0,163,2025-06-15,63.86448363319345,Books
2905.0,190,2025-05-20,1207.0228177940126,Home
2906.0,216,2025-07-22,878.600420334714,Books
2907.0,197,2025-09-01,1479.8428445462887,Home
2908.0,110,2025-04-23,904.6926698761611,Electronics
2909.0,153,2025-07-20,130.299744514539,Electronics
